mij_mii,mij
.0000494,.0000484
.0001246,.0001219
.0000988,.0000967
.009389,.0091886
1,.9786592
4.22e-06,4.13e-06
.0001482,.0001451
.0000105,.0000103
.0000988,.0000967
6.32e-06,6.18e-06
.0001235,.0001209
8.47e-06,8.29e-06
.0000494,.0000484
.000173,.0001693
.0009883,.0009672
6.26e-06,6.13e-06
.000173,.0001693
.0000494,.0000484
.002026,.0019828
.0000541,.0000456
.0000541,.0000456
.0000309,.0000261
.0020792,.0017526
.0000232,.0000195
.0000464,.0000391
7.73e-06,6.52e-06
.0006493,.0005473
.0001469,.0001238
.0009275,.0007818
.0000232,.0000195
.0122663,.0103399
.0000175,.0000148
.0000464,.0000391
.0000247,.0000208
.0000464,.0000391
7.73e-06,6.52e-06
.0001005,.0000847
.000201,.0001694
.0016695,.0014073
.0000221,.0000186
.0000232,.0000195
.0002164,.0001824
.0008966,.0007558
.0000773,.0000652
.0001469,.0001238
.0000308,.0000259
.0000232,.0000195
.0003633,.0003062
.0013603,.0011467
.0002473,.0002085
.0010589,.0008926
.0000203,.0000171
.0000696,.0000586
7.73e-06,6.52e-06
7.73e-06,6.52e-06
.0000155,.000013
.0001237,.0001042
.0002628,.0002215
.0010589,.0008926
7.73e-06,6.52e-06
.0003324,.0002802
.0001391,.0001173
.0005256,.000443
.0000155,.000013
.0004792,.000404
1,.8429489
.152946,.1289257
.0002241,.0001889
.0013372,.0011272
.000085,.0000717
.0001932,.0001629
.0000222,.0000187
.0003246,.0002736
.0007884,.0006646
.0029603,.0024954
7.73e-06,6.52e-06
.0001546,.0001303
.0000464,.0000391
.0012676,.0010685
.0000536,.0000498
.0003794,.0003526
.0000443,.0000412
.0018023,.0016747
.0001449,.0001347
.0002846,.0002644
.0000299,.0000278
.0005692,.0005289
.0000316,.0000294
.0009802,.0009108
.0000316,.0000294
.0106874,.0099308
.0000316,.0000294
.0002213,.0002057
.0000324,.0000301
.0001581,.0001469
.0000205,.000019
.0003162,.0002938
.0001278,.0001187
.0004111,.000382
.000029,.000027
.0000949,.0000881
.0001265,.0001175
.0009486,.0008814
.0001299,.0001207
.0010118,.0009402
.0000316,.0000294
.0001265,.0001175
.0000316,.0000294
.0005059,.0004701
.0001265,.0001175
.0017707,.0016453
.0000267,.0000248
.0000632,.0000588
.0000175,.0000162
.0000632,.0000588
.000044,.0000409
.000253,.000235
.0003125,.0002904
.0006008,.0005582
.0000831,.0000772
.0002846,.0002644
.0000316,.0000294
.0007905,.0007345
.0000316,.0000294
.0010434,.0009696
.0461013,.0428375
1,.9292029
.0000316,.0000294
.0005059,.0004701
.0000949,.0000881
.0011383,.0010577
.0000291,.0000271
.0002846,.0002644
.0000949,.0000881
.0010751,.000999
.0000642,.0000597
.0007272,.0006758
.0000316,.0000294
.0010751,.000999
.0000107,8.31e-06
.000032,.0000249
.0001174,.0000914
.0034895,.0027158
.000013,.0000101
.000032,.0000249
9.67e-06,7.53e-06
.000064,.0000498
.0000107,8.31e-06
.0000854,.0000664
.0000107,8.31e-06
.0007577,.0005897
4.57e-06,3.56e-06
.0000327,.0000254
4.62e-06,3.59e-06
.0000107,8.31e-06
4.82e-06,3.75e-06
.0000213,.0000166
.0003308,.0002575
.0013553,.0010548
.0000194,.0000151
.000032,.0000249
.0000747,.0000581
.0003735,.0002907
.0000277,.0000215
.0000747,.0000581
7.72e-06,6.01e-06
.0000213,.0000166
.0003628,.0002824
.0016114,.0012541
.000064,.0000498
.0001387,.000108
7.71e-06,6.00e-06
.0000275,.0000214
.0000129,.0000101
.0000427,.0000332
.0000107,8.31e-06
.000032,.0000249
.000054,.000042
.0001174,.0000914
.0000137,.0000107
.0000427,.0000332
.0001494,.0001163
.0004162,.0003239
.0000108,8.37e-06
.0002348,.0001827
.0000534,.0000415
.0004055,.0003156
1,.7782784
.2725138,.2120916
.0000747,.0000581
.000096,.0000747
.000032,.0000249
.0004589,.0003571
.000064,.0000498
.0004482,.0003488
.000032,.0000249
.0002028,.0001578
.0000107,8.31e-06
.0001174,.0000914
.0000478,.0000454
.0001081,.0001025
.0001485,.0001409
.0028642,.002717
.0000229,.0000217
.0001351,.0001282
.000017,.0000161
.0002702,.0002563
.0000615,.0000583
.0001351,.0001282
.0000303,.0000287
.0019995,.0018968
8.03e-06,7.62e-06
.0001351,.0001282
8.11e-06,7.70e-06
.0001081,.0001025
8.47e-06,8.03e-06
.0001891,.0001794
.000054,.0000513
.0018104,.0017173
.0000341,.0000323
.0001621,.0001538
.000054,.0000513
.0005944,.0005639
.0000486,.0000461
.0002702,.0002563
.0000136,.0000129
.0000811,.0000769
.000027,.0000256
.0008106,.000769
.0001331,.0001262
.0005134,.000487
.0000135,.0000128
.0000483,.0000458
.0000227,.0000216
.0001351,.0001282
.0000811,.0000769
.0003783,.0003588
.000027,.0000256
.0000811,.0000769
.0000241,.0000228
.0000889,.0000843
.0001351,.0001282
.0007566,.0007177
.0000189,.0000179
.0005674,.0005383
.000054,.0000513
.0006755,.0006408
.0374504,.0355257
1,.948609
.0000365,.0000346
.0005404,.0005126
.000027,.0000256
.0007025,.0006664
.0000907,.000086
.0002702,.0002563
.0000191,.0000181
.0004593,.0004357
.0000272,.0000258
.0005404,.0005126
.0001084,.0000882
.0000884,.000072
.0001284,.0001044
.0027213,.0022142
.0002624,.0002135
.0025302,.0020587
.0004707,.000383
.0077846,.006334
.0000513,.0000418
.0003337,.0002716
.0010212,.0008309
.0549169,.044684
.0000285,.0000232
.0003908,.000318
.0001654,.0001346
.0021822,.0017756
.0000941,.0000766
.0004536,.000369
.0002853,.0002321
.001064,.0008657
.0000371,.0000302
.0001141,.0000928
.0000827,.0000673
.0005334,.000434
.0003109,.000253
.0010811,.0008797
.0000685,.0000557
.0002567,.0002089
.0001141,.0000928
.000251,.0002042
.0008558,.0006963
.0044471,.0036184
.0000257,.0000209
.0001626,.0001323
.0000228,.0000186
.0001141,.0000928
.0000827,.0000673
.000502,.0004085
.00002,.0000162
.0001512,.000123
.0000628,.0000511
.0001826,.0001485
.0002368,.0001926
.0004963,.0004039
.0000827,.0000673
.0035428,.0028827
.0000399,.0000325
.000639,.0005199
.0002681,.0002182
.0012494,.0010166
1,.8136652
.1135193,.0923667
8.56e-06,6.96e-06
.0004992,.0004062
.0025901,.0021075
.0048721,.0039643
.000502,.0004085
.0061786,.0050273
.0002738,.0002228
.0094476,.0076872
.0000167,.000015
.0001506,.000135
.000019,.000017
.0021918,.001965
.0003179,.000285
.0040657,.003645
.0001004,.00009
.001991,.001785
.0002288,.0002051
.0004852,.000435
.0001171,.000105
.0219515,.0196798
.0000968,.0000868
.0005019,.00045
.0003277,.0002938
.0018572,.001665
.0000167,.000015
.0006023,.00054
.0000167,.000015
.0006023,.00054
.0000248,.0000222
.0002008,.00018
.0000335,.00003
.0004852,.000435
.0000167,.000015
.0011043,.00099
.0000167,.000015
.0002342,.00021
.000058,.000052
.0002175,.000195
.0001004,.00009
.0014389,.00129
.000037,.0000332
.0000837,.000075
.0000137,.0000123
.0000837,.000075
.0000295,.0000264
.0003012,.00027
.0001,.0000896
.0002342,.00021
.0001253,.0001123
.0001673,.00015
.0000669,.00006
.0005019,.00045
.0000187,.0000168
.0025097,.00225
.0000167,.000015
.0007696,.00069
.0000167,.000015
.0003012,.00027
.0615881,.0552145
1,.8965117
.000013,.0000117
.000251,.000225
.0001673,.00015
.0017903,.001605
.0002008,.00018
.0039821,.00357
.0000167,.000015
.0024595,.002205
.0000131,8.59e-06
.0000389,.0000256
.0002937,.0001928
.00492,.0032288
2.71e-06,1.78e-06
.0000734,.0000482
4.75e-06,3.12e-06
.0001469,.0000964
5.82e-06,3.82e-06
.0000255,.0000168
6.89e-06,4.52e-06
.0000734,.0000482
1.55e-06,1.02e-06
.0001469,.0000964
1.25e-06,8.23e-07
.0000119,7.84e-06
1.90e-06,1.25e-06
.0000117,7.71e-06
.0005875,.0003855
.0016889,.0011084
.0000276,.0000181
.0000882,.0000579
.0000198,.000013
.0001143,.000075
6.81e-06,4.47e-06
.0000426,.0000279
2.29e-06,1.50e-06
.000014,9.20e-06
.0000982,.0000644
.0007343,.0004819
.0000618,.0000406
.0002203,.0001446
3.07e-06,2.02e-06
.000011,7.20e-06
.0000245,.0000161
.0000966,.0000634
.0001449,.0000951
.0005875,.0003855
7.35e-06,4.82e-06
.0000202,.0000133
3.08e-06,2.02e-06
.0000114,7.47e-06
.0003463,.0002273
.0002937,.0001928
8.59e-06,5.64e-06
.0001469,.0000964
5.95e-06,3.91e-06
.0000734,.0000482
.0000496,.0000326
.0000734,.0000482
4.45e-06,2.92e-06
.0000256,.0000168
1,.656264
.5119694,.3359871
.0000218,.0000143
.0001469,.0000964
3.32e-06,2.18e-06
.0000343,.0000225
9.83e-06,6.45e-06
.0001669,.0001095
.0000244,.0000238
.0000933,.0000908
.0000467,.0000454
.0027998,.0027252
5.05e-06,4.92e-06
.0000467,.0000454
8.86e-06,8.62e-06
.0001867,.0001817
.0000467,.0000454
.0000467,.0000454
.0000129,.0000125
.0011666,.0011355
2.89e-06,2.81e-06
.0000467,.0000454
2.34e-06,2.28e-06
.00014,.0001363
3.54e-06,3.44e-06
.00014,.0001363
.0005133,.0004996
.0040597,.0039515
.0000515,.0000502
.0002333,.0002271
.0000369,.0000359
.00014,.0001363
.0000467,.0000454
.00028,.0002725
4.28e-06,4.16e-06
.00014,.0001363
.0000467,.0000454
.0003733,.0003634
.0001154,.0001123
.00028,.0002725
5.73e-06,5.58e-06
.0000933,.0000908
.0000457,.0000445
.0000933,.0000908
.0002704,.0002632
.0003733,.0003634
.0000137,.0000134
.0000377,.0000367
5.76e-06,5.60e-06
.0000467,.0000454
.0002333,.0002271
.00056,.000545
.000016,.0000156
.00042,.0004088
.0000111,.0000108
.0002333,.0002271
.0000925,.0000901
.0003266,.0003179
8.31e-06,8.09e-06
.0002333,.0002271
.0123658,.0120362
1,.9733386
.0000406,.0000395
.0003266,.0003179
6.20e-06,6.03e-06
.0001867,.0001817
.0000183,.0000179
.0001867,.0001817
8.31e-06,7.26e-06
.0000247,.0000216
.0000122,.0000106
.0001992,.0001741
.0000181,.0000158
.0000724,.0000633
.000012,.0000105
.0000543,.0000475
.0001268,.0001108
.0000543,.0000475
.000033,.0000288
.0003441,.0003008
.0000105,9.21e-06
.0000362,.0000317
9.40e-06,8.21e-06
.0000896,.0000783
.0000165,.0000144
.000102,.0000891
.0000242,.0000212
.0001596,.0001395
.0000401,.0000351
.0000362,.0000317
.0000362,.0000317
.0000906,.0000792
.0000543,.0000475
.0000362,.0000317
7.26e-06,6.34e-06
.0000444,.0000388
.0000611,.0000534
.0000724,.0000633
.0002717,.0002375
.0003441,.0003008
6.36e-06,5.56e-06
.0000227,.0000198
.0000173,.0000152
.0000684,.0000598
.0000269,.0000235
.0000362,.0000317
.0000543,.0000475
.0000181,.0000158
.0000586,.0000512
.0000362,.0000317
.0003079,.0002691
.0002173,.00019
.0000181,.0000158
.0001811,.0001583
.0000543,.0000475
.0000543,.0000475
.0000181,.0000158
.0000893,.000078
.000163,.0001425
.0000906,.0000792
7.68e-06,6.71e-06
.0000724,.0000633
1,.8741012
.1397497,.1221554
.0000523,.0000457
.0000181,.0000158
.0000362,.0000317
.0000543,.0000475
.0000262,.0000239
.0002107,.0001922
.0000421,.0000384
.001433,.0013072
.0000421,.0000384
.0003793,.000346
.0000421,.0000384
.0002107,.0001922
.0000843,.0000769
.0008851,.0008074
.0001043,.0000951
.0018545,.0016916
.0000333,.0000304
.0001686,.0001538
.0000297,.0000271
.0002829,.0002581
.000052,.0000475
.0001264,.0001153
.0000765,.0000698
.0001264,.0001153
.0001267,.0001156
.0004046,.0003691
.0001686,.0001538
.0002529,.0002307
.0000421,.0000384
.0002107,.0001922
.0000229,.0000209
.0002107,.0001922
.000193,.0001761
.0007019,.0006403
.0003793,.000346
.0020231,.0018454
.0000201,.0000183
.0000716,.0000653
.0000548,.00005
.0000421,.0000384
.000085,.0000775
.000295,.0002691
.0000914,.0000834
.0000421,.0000384
.000185,.0001688
.0000421,.0000384
.0004215,.0003845
.0010115,.0009227
.0000421,.0000384
.0017281,.0015763
.0000421,.0000384
.0003372,.0003076
.0000843,.0000769
.0000843,.0000769
.0002107,.0001922
.0008008,.0007305
.0000243,.0000221
.0006322,.0005767
.0780578,.0712026
1,.9121777
.0001653,.0001507
.0002529,.0002307
.0001264,.0001153
.0003793,.000346
.0002186,.0001988
.0000156,.0000142
5.54e-06,5.04e-06
.0000833,.0000757
.0003956,.0003598
.0000625,.0000568
.0000989,.00009
.0001718,.0001562
5.20e-06,4.73e-06
.000026,.0000237
.0006454,.0005871
.0016551,.0015055
.0001874,.0001704
.0001249,.0001136
.0001718,.0001562
.0001613,.0001468
.0000208,.0000189
.0000312,.0000284
.0001353,.0001231
.0000625,.0000568
5.20e-06,4.73e-06
5.20e-06,4.73e-06
.0000729,.0000663
.0000156,.0000142
.000052,.0000473
.0000625,.0000568
.0001666,.0001515
.0000468,.0000426
.000026,.0000237
5.20e-06,4.73e-06
.0010462,.0009516
.0003331,.000303
.0000156,.0000142
.0000312,.0000284
5.54e-06,5.04e-06
.0000219,.0000199
5.20e-06,4.73e-06
.0000637,.0000579
.0000164,.0000149
.0000451,.000041
.000027,.0000245
.0000104,9.47e-06
.0012544,.001141
.0001041,.0000947
.0000156,.0000142
.0001249,.0001136
5.20e-06,4.73e-06
5.20e-06,4.73e-06
.0001561,.000142
.0000833,.0000757
.0010566,.0009611
.0002498,.0002272
.0000104,9.47e-06
.0000156,.0000142
.0001145,.0001042
.000026,.0000237
1,.9096135
.0882527,.0802759
.0003643,.0003314
.0011711,.0010652
.0000105,9.53e-06
.0000721,.0000653
.0000361,.0000326
.0004326,.0003918
.0000361,.0000326
.0001803,.0001632
.000024,.0000217
.0002163,.0001959
.0000319,.0000289
.0001397,.0001265
.0000361,.0000326
.0021631,.0019588
.0000361,.0000326
.0001442,.0001306
.0001082,.0000979
.0007931,.0007182
.0001021,.0000925
.0000721,.0000653
.0000135,.0000122
.0000888,.0000804
.0000106,9.59e-06
.0000338,.0000306
.0000121,.000011
.0000361,.0000326
.0000235,.0000213
.0007571,.0006856
.0000297,.0000268
.0002163,.0001959
.0000188,.000017
.0000685,.000062
.0002884,.0002612
.0002884,.0002612
.0000148,.0000134
.0000361,.0000326
5.58e-06,5.05e-06
.000022,.0000199
.0000109,9.85e-06
.0000641,.0000581
.0000165,.0000149
.0000454,.0000411
.0000272,.0000246
.0001003,.0000908
.000025,.0000226
.0001803,.0001632
7.41e-06,6.71e-06
.0005047,.000457
.0000153,.0000139
.0001274,.0001153
.0000126,.0000114
.0000624,.0000565
.0000361,.0000326
.0008652,.0007835
3.88e-06,3.51e-06
.0000357,.0000323
.0001733,.0001569
.0000361,.0000326
.0950321,.0860548
1,.9055346
.0000157,.0000142
.0003245,.0002938
.0003989,.0001718
.0013844,.0005964
.0000821,.0000354
.0062413,.0026889
.0000352,.0000152
.0005162,.0002224
.0007156,.0003083
.0037073,.0015971
.0000821,.0000354
.0013961,.0006015
.0011263,.0004852
.0086933,.0037452
.0001408,.0000607
.0014665,.0006318
.0000469,.0000202
.0011849,.0005105
.0000704,.0000303
.0003285,.0001415
.0001833,.000079
.0025693,.0011069
.0000117,5.05e-06
.0005749,.0002477
.0000117,5.05e-06
.002405,.0010361
.0002346,.0001011
.0022173,.0009553
.0001056,.0000455
.0013492,.0005812
.0000117,5.05e-06
.0011263,.0004852
.0014782,.0006368
.0116849,.005034
.0003637,.0001567
.0013961,.0006015
.0000469,.0000202
.0006101,.0002628
.0001056,.0000455
.0017129,.0007379
.0000469,.0000202
.000481,.0002072
.0000246,.0000106
.0004927,.0002123
.0000704,.0000303
.0042352,.0018246
.0023229,.0010007
.0170112,.0073287
.0000117,5.05e-06
.0017715,.0007632
.0000934,.0000402
.0015603,.0006722
.0000587,.0000253
.0023346,.0010058
.00006,.0000259
.0013374,.0005762
.0000117,5.05e-06
.0026749,.0011524
.0001525,.0000657
.0042117,.0018145
1,.4308152
1.226401,.5283524
.0002755,.0002603
.0010833,.0010237
.0000216,.0000204
.0011755,.0011109
.0000185,.0000175
.0005301,.000501
.000023,.0000218
.0008298,.0007841
.0000134,.0000127
.0004379,.0004138
.0000461,.0000436
.0034344,.0032454
.0000246,.0000233
.0003688,.0003485
.0000119,.0000113
.0005071,.0004792
.0000317,.0000299
.0001383,.0001307
.0000577,.0000545
.0005762,.0005445
.000036,.000034
.0000922,.0000871
.000023,.0000218
.0006454,.0006099
.0000897,.0000848
.0008989,.0008495
.0000449,.0000425
.000484,.0004574
.0000451,.0000426
.0002535,.0002396
.0001844,.0001743
.0024663,.0023306
.0000461,.0000436
.0007376,.000697
.0000243,.0000229
.0005301,.000501
.000061,.0000576
.0007606,.0007188
.0000112,.0000106
.0002305,.0002178
7.75e-06,7.32e-06
.0000922,.0000871
.000023,.0000218
.0009911,.0009366
.000023,.0000218
.0053015,.0050097
.0000141,.0000133
.0005071,.0004792
.0000294,.0000278
.0001383,.0001307
.0000246,.0000233
.0005993,.0005663
.0000189,.0000178
.0002996,.0002832
.0000461,.0000436
.0006684,.0006317
.0000259,.0000244
.0010603,.0010019
.0310944,.0293832
1,.9449687
